,Provincia,Partido,Localidad,Link Indec,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general
976,Cordoba,Colón,Villa Allende,14021290.0,1,6366,0,1885,4,0,0,345,8601
977,Cordoba,Colón,Villa Cerro Azul,14021300.0,75,0,0,0,0,0,0,20,95
978,Cordoba,Colón,Villa El Fachinal - Parque Norte - Guiñazú Norte,14021310.0,388,0,0,0,0,1,0,0,389
979,Cordoba,Colón,Villa Los Llanos - Juárez Celman,14021320.0,508,0,0,499,0,0,0,360,1367
980,Cordoba,Colón,Dumesnil,14021270.0,0,0,0,34,0,0,0,0,34
981,Cordoba,Colón,Mi Granja,14021210.0,0,0,0,5,0,0,0,0,5
982,Cordoba,Cruz del Eje,Alto de los Quebrachos,14028010.0,0,0,0,0,6,0,0,1,7
983,Cordoba,Cruz del Eje,Bañado de Soto,14028020.0,0,0,0,0,0,0,0,8,8
984,Cordoba,Cruz del Eje,Canteras Quilpo,14028030.0,0,0,0,0,0,0,0,2,2
985,Cordoba,Cruz del Eje,Cruz de Caña,14028040.0,0,0,0,0,0,0,0,2,2
986,Cordoba,Cruz del Eje,Cruz del Eje,14028050.0,1565,1733,0,3055,0,0,0,575,6928
987,Cordoba,Cruz del Eje,El Brete,14028060.0,0,0,0,1,0,0,0,65,66
988,Cordoba,Cruz del Eje,Guanaco Muerto,14028080.0,0,0,0,0,0,0,0,17,17
989,Cordoba,Cruz del Eje,La Banda,14028090.0,0,0,0,0,0,1,0,0,1
990,Cordoba,Cruz del Eje,La Batea,14028100.0,0,0,0,0,0,0,0,1,1
991,Cordoba,Cruz del Eje,La Higuera,14028110.0,18,0,0,0,0,0,0,2,20
992,Cordoba,Cruz del Eje,Las Playas,14028130.0,0,0,0,1,0,0,0,176,177
993,Cordoba,Cruz del Eje,Los Chañaritos,14028140.0,0,0,0,1,0,0,0,9,10
994,Cordoba,Cruz del Eje,Media Naranja,14028150.0,0,0,0,0,0,0,0,60,60
995,Cordoba,Cruz del Eje,Paso Viejo,14028160.0,72,0,0,0,0,0,0,21,93
996,Cordoba,Cruz del Eje,San Marcos Sierra,14028170.0,0,16,0,429,0,0,0,199,644
997,Cordoba,Cruz del Eje,Serrezuela,14028180.0,102,0,0,10,0,0,0,2,114
998,Cordoba,Cruz del Eje,Tuclame,14028190.0,0,0,0,0,0,0,0,3,3
999,Cordoba,Cruz del Eje,Villa de Soto,14028200.0,625,0,0,341,0,2,0,293,1261
1000,Cordoba,General Roca,Del Campillo,14035010.0,1050,0,0,0,0,1,0,0,1051
1001,Cordoba,General Roca,Hipólito Bouchard,14035030.0,0,0,0,0,0,1,0,0,1
1002,Cordoba,General Roca,Huinca Renancó,14035040.0,572,0,1,1294,0,0,0,1097,2964
1003,Cordoba,General Roca,ITALÓ,14035050.0,0,0,0,0,171,0,0,0,171
1004,Cordoba,General Roca,Nicolás Bruzzone,14035070.0,0,0,0,0,0,0,0,91,91
1005,Cordoba,General Roca,PINCÉN,14035090.0,0,0,0,0,9,0,0,0,9
1006,Cordoba,General Roca,Villa Huidobro,14035120.0,0,789,10,2,0,1,0,1099,1901
1007,Cordoba,General Roca,Villa Valeria,14035140.0,632,0,0,0,0,1,0,216,849
1008,Cordoba,General Roca,Santa Magdalena (Est. Jovita),14035110.0,0,1666,0,37,0,0,0,82,1785
1009,Cordoba,General San Martín,Arroyo Cabral,14042020.0,4,393,0,2,0,1,0,276,676
1010,Cordoba,General San Martín,Ausonia,14042030.0,0,0,0,1,0,0,0,0,1
1011,Cordoba,General San Martín,Chazón,14042040.0,0,388,0,0,0,0,0,0,388
1012,Cordoba,General San Martín,Etruria,14042050.0,47,1,0,0,2,1,0,0,51
1013,Cordoba,General San Martín,La Laguna,14042060.0,524,0,0,0,0,0,0,0,524
1014,Cordoba,General San Martín,La Playosa,14042080.0,650,0,0,0,0,1,0,70,721
1015,Cordoba,General San Martín,Pasco,14042110.0,0,0,0,1,0,0,0,0,1
1016,Cordoba,General San Martín,Silvio Pellico,14042130.0,150,0,0,0,0,0,0,65,215
1017,Cordoba,General San Martín,Ticino,14042140.0,0,663,0,6,0,2,0,0,671
1018,Cordoba,General San Martín,Tío Pujio,14042150.0,567,0,0,2,0,0,0,53,622
1019,Cordoba,General San Martín,Villa María,14042170.0,2354,15284,0,10543,0,1,0,2022,30204
1020,Cordoba,General San Martín,Villa Nueva,14042180.0,1120,2288,0,1001,1,1,0,993,5404
1021,Cordoba,General San Martín,Arroyo Algodón,14042010.0,0,0,0,1,0,0,0,0,1
1022,Cordoba,Ischilín,Chuña,14049030.0,0,0,0,0,0,2,0,102,104
1023,Cordoba,Ischilín,Copacabana,14049040.0,0,0,0,0,0,0,0,12,12
1024,Cordoba,Ischilín,Deán Funes,14049050.0,1950,1948,0,263,0,1,0,0,4162
1025,Cordoba,Ischilín,Esquina del Alambre,14049060.0,0,0,0,0,0,0,0,1,1
1026,Cordoba,Ischilín,Olivares de San Nicolás,14049090.0,0,0,0,0,0,0,0,1,1
1027,Cordoba,Ischilín,Quilino,14049100.0,205,0,0,94,0,0,0,0,299
1028,Cordoba,Ischilín,Villa Quilino,14049130.0,0,0,0,36,0,0,0,0,36
1029,Cordoba,Juárez Celman,Alejandro Roca (Est. Alejandro),14056010.0,439,0,0,0,0,0,0,235,674
1030,Cordoba,Juárez Celman,Bengolea,14056030.0,0,0,0,269,0,0,0,0,269
1031,Cordoba,Juárez Celman,Carnerillo,14056040.0,129,0,0,505,23,1,0,222,880
1032,Cordoba,Juárez Celman,Charras,14056050.0,0,0,0,1,0,0,0,12,13
1033,Cordoba,Juárez Celman,General Cabrera,14056070.0,986,0,0,0,0,0,0,0,986
1034,Cordoba,Juárez Celman,General Deheza,14056080.0,10,1126,0,3464,0,0,0,0,4600
1035,Cordoba,Juárez Celman,Huanchillas,14056090.0,0,0,0,11,0,0,0,0,11
1036,Cordoba,Juárez Celman,La Carlota,14056100.0,986,0,0,0,0,0,0,0,986
1037,Cordoba,Juárez Celman,Los Cisnes,14056110.0,2,165,0,0,0,0,0,0,167
1038,Cordoba,Juárez Celman,Olaeta,14056120.0,0,65,0,0,0,0,0,0,65
1039,Cordoba,Juárez Celman,Santa Eufemia,14056150.0,0,587,0,0,0,1,0,57,645
1040,Cordoba,Juárez Celman,Ucacha,14056160.0,143,1747,0,1,0,0,0,59,1950
1041,Cordoba,Juárez Celman,Villa Reducción,14056170.0,0,0,0,0,0,0,0,232,232
1042,Cordoba,Marcos Juárez,Alejo Ledesma,14063010.0,0,0,0,1,0,3,0,79,83
1043,Cordoba,Marcos Juárez,Arias,14063020.0,493,0,0,0,0,0,0,0,493
1044,Cordoba,Marcos Juárez,Camilo Aldao,14063030.0,1155,0,0,0,0,1,0,0,1156
1045,Cordoba,Marcos Juárez,Colonia Italiana,14063070.0,0,158,0,0,31,0,0,10,199
1046,Cordoba,Marcos Juárez,Corral de Bustos,14063090.0,752,4591,0,1027,1796,0,0,46,8212
1047,Cordoba,Marcos Juárez,Cruz Alta,14063100.0,669,0,0,1,0,1,0,0,671
1048,Cordoba,Marcos Juárez,General Baldissera,14063110.0,451,0,0,0,0,1,0,0,452
1049,Cordoba,Marcos Juárez,General Roca,14063120.0,1127,0,0,1,0,2,0,0,1130
1050,Cordoba,Marcos Juárez,Guatimozín,14063130.0,170,0,0,601,596,1,0,30,1398
1051,Cordoba,Marcos Juárez,Inriville,14063140.0,233,0,0,0,0,0,0,89,322
1052,Cordoba,Marcos Juárez,Isla Verde,14063150.0,765,262,0,0,0,0,0,0,1027
1053,Cordoba,Marcos Juárez,Leones,14063160.0,167,2548,0,1,0,0,0,23,2739
1054,Cordoba,Marcos Juárez,Los Surgentes,14063170.0,757,0,0,6,0,1,0,0,764
1055,Cordoba,Marcos Juárez,Marcos Juárez,14063180.0,652,9716,0,2,0,0,0,239,10609
1056,Cordoba,Marcos Juárez,Monte Buey,14063190.0,1563,0,0,0,0,0,0,0,1563
1057,Cordoba,Marcos Juárez,Villa Elisa,14063230.0,1031,0,12,0,0,0,0,0,1043
1058,Cordoba,Marcos Juárez,Saira,14063210.0,234,0,0,0,0,0,0,0,234
1059,Cordoba,Marcos Juárez,Capitán General Bernardo O'Higgins,14063040.0,0,0,0,30,0,0,0,141,171
1060,Cordoba,Marcos Juárez,Cavanagh,14063050.0,0,0,0,0,0,0,0,322,322
1061,Cordoba,Minas,Ciénaga del Coro,14070010.0,0,0,0,1,0,0,0,64,65
1062,Cordoba,Minas,La Playa,14070050.0,0,0,0,0,0,0,0,53,53
1063,Cordoba,Minas,San Carlos Minas,14070060.0,204,0,0,2,0,0,0,290,496
1064,Cordoba,Minas,Tosno,14070080.0,0,0,0,0,0,0,0,27,27
1065,Cordoba,Minas,El Chacho,14070020.0,0,0,0,1,0,0,0,173,174
1066,Cordoba,Minas,Estancia de Guadalupe,14070030.0,0,0,0,0,0,0,0,35,35
1067,Cordoba,Minas,Guasapampa,14070040.0,0,0,0,0,0,0,0,34,34
1068,Cordoba,Minas,Talaini,14070070.0,0,0,0,0,0,0,0,23,23
1069,Cordoba,OTROS,OTROS,0.0,0,0,0,0,485,0,0,268,753
1070,Cordoba,Pocho,Chancani,14077010.0,0,0,0,0,0,0,0,97,97
1071,Cordoba,Pocho,Las Palmas,14077020.0,0,0,0,0,0,0,0,9,9
1072,Cordoba,Pocho,Salsacate,14077040.0,155,0,0,3,0,1,0,298,457
1073,Cordoba,Pocho,Villa de Pocho,14077080.0,0,0,0,0,0,0,0,40,40
1074,Cordoba,Pocho,Los Talares,14077030.0,0,0,0,0,0,0,0,39,39
1075,Cordoba,Pocho,San Gerónimo,14077050.0,0,0,0,0,0,0,0,11,11
1076,Cordoba,Pocho,Tala Cañada,14077060.0,0,0,0,0,0,0,0,39,39
1077,Cordoba,Pocho,Taninga,14077070.0,0,0,0,0,0,0,0,167,167
1078,Cordoba,Presidente Roque Sáenz Peña,General Levalle,14084010.0,3,2441,0,1,29,0,0,148,2622
1079,Cordoba,Presidente Roque Sáenz Peña,La Cesira,14084020.0,395,0,0,2,17,1,0,38,453
1080,Cordoba,Presidente Roque Sáenz Peña,Laboulaye,14084030.0,1088,5570,0,1,1,0,0,668,7328
1081,Cordoba,Presidente Roque Sáenz Peña,Melo,14084050.0,0,0,0,10,21,0,0,389,420
1082,Cordoba,Presidente Roque Sáenz Peña,Río Bamba,14084060.0,0,0,0,0,0,0,0,29,29
1083,Cordoba,Presidente Roque Sáenz Peña,Rosales,14084070.0,0,0,0,0,0,0,0,132,132
1084,Cordoba,Presidente Roque Sáenz Peña,Serrano,14084090.0,0,1033,0,0,0,1,0,81,1115
1085,Cordoba,Presidente Roque Sáenz Peña,San Joaquín,14084080.0,0,0,0,0,0,0,0,42,42
1086,Cordoba,Presidente Roque Sáenz Peña,Leguizamón,14084040.0,0,0,0,1,0,0,0,0,1
1087,Cordoba,Punilla,Bialet Massé,14091020.0,941,0,0,1,0,0,0,333,1275
1088,Cordoba,Punilla,Cabalango,14091030.0,0,0,0,0,0,0,0,207,207
1089,Cordoba,Punilla,Capilla del Monte,14091040.0,1643,457,0,0,0,0,0,282,2382
1090,Cordoba,Punilla,Casa Grande,14091050.0,0,0,0,0,0,0,0,57,57
1091,Cordoba,Punilla,Charbonier,14091060.0,0,0,0,0,0,0,0,102,102
1092,Cordoba,Punilla,Cosquín,14091070.0,1307,4694,0,0,0,0,0,113,6114
1093,Cordoba,Punilla,Cuesta Blanca,14091080.0,0,0,0,0,0,0,0,40,40
1094,Cordoba,Punilla,Estancia Vieja,14091090.0,0,0,0,0,0,0,0,216,216
1095,Cordoba,Punilla,Huerta Grande,14091100.0,0,109,0,416,0,0,0,103,628
1096,Cordoba,Punilla,La Cumbre,14091110.0,1044,0,0,0,0,0,0,175,1219
1097,Cordoba,Punilla,La Falda,14091120.0,1336,4689,0,8,0,0,0,26,6059
1098,Cordoba,Punilla,Las Jarillas,14091130.0,0,0,0,0,0,0,0,4,4
1099,Cordoba,Punilla,Los Cocos,14091140.0,206,0,0,0,0,0,0,52,258
1100,Cordoba,Punilla,Mayu Sumaj,14091160.0,0,128,0,0,0,0,0,49,177
1101,Cordoba,Punilla,San Antonio de Arredondo,14091180.0,0,1322,0,1,0,0,0,112,1435
1102,Cordoba,Punilla,San Esteban,14091190.0,62,0,0,0,0,0,0,42,104
1103,Cordoba,Punilla,San Roque,14091200.0,0,0,0,0,0,0,0,233,233
1104,Cordoba,Punilla,Santa María de Punilla,14091210.0,1273,0,0,2,1,0,0,113,1389
1105,Cordoba,Punilla,Tala Huasi,14091220.0,0,0,0,0,0,0,0,15,15
1106,Cordoba,Punilla,Tanti,14091230.0,0,0,0,0,225,0,0,373,598
1107,Cordoba,Punilla,Valle Hermoso,14091240.0,913,16,0,0,0,0,0,116,1045
1108,Cordoba,Punilla,Villa Carlos Paz,14091250.0,1857,21973,0,6,1,2,0,642,24481
1109,Cordoba,Punilla,Villa Giardino,14091270.0,992,0,0,365,0,0,0,253,1610
1110,Cordoba,Punilla,Villa Parque Siquimán,14091290.0,0,0,0,0,0,0,0,285,285
1111,Cordoba,Punilla,Villa Río Icho Cruz,14091300.0,0,0,0,0,0,0,0,147,147
1112,Cordoba,Punilla,Villa Santa Cruz del Lago,14091320.0,272,0,0,0,0,0,0,279,551
1113,Cordoba,Río Cuarto,Achiras,14098010.0,0,0,0,50,0,0,0,258,308
1114,Cordoba,Río Cuarto,Adelia María,14098020.0,353,2469,0,15,0,0,0,179,3016
1115,Cordoba,Río Cuarto,Alcira (Est. Gigena),14098030.0,464,0,0,883,0,1,0,0,1348
1116,Cordoba,Río Cuarto,ALPA CORRAL,14098040.0,0,0,0,0,160,0,0,0,160
1117,Cordoba,Río Cuarto,Berrotarán,14098050.0,609,1445,0,2,0,0,0,133,2189
1118,Cordoba,Río Cuarto,Bulnes,14098060.0,50,0,0,0,0,1,0,0,51
1119,Cordoba,Río Cuarto,Chaján,14098070.0,0,0,0,78,0,1,0,0,79
1120,Cordoba,Río Cuarto,Chucul,14098080.0,19,0,0,3,0,0,0,74,96
1121,Cordoba,Río Cuarto,Coronel Moldes,14098100.0,501,0,0,0,1340,0,0,0,1841
1122,Cordoba,Río Cuarto,Elena,14098110.0,139,0,0,596,0,0,0,86,821
1123,Cordoba,Río Cuarto,La Carolina,14098120.0,7,0,0,0,0,2,0,66,75
1124,Cordoba,Río Cuarto,Las Acequias,14098150.0,422,0,0,8,0,0,0,0,430
1125,Cordoba,Río Cuarto,LAS ALBAHACAS,14098160.0,9,0,0,0,14,0,0,0,23
1126,Cordoba,Río Cuarto,Las Higueras,14098170.0,256,573,0,645,0,0,0,0,1474
1127,Cordoba,Río Cuarto,Las Peñas,14098180.0,5,0,0,0,0,0,0,25,30
1128,Cordoba,Río Cuarto,Las Vertientes,14098190.0,48,0,0,25,0,0,0,0,73
1129,Cordoba,Río Cuarto,Malena,14098200.0,1,0,0,0,0,0,0,0,1
1130,Cordoba,Río Cuarto,OTROS,0.0,0,0,0,1,30,0,0,0,31
1131,Cordoba,Río Cuarto,Río Cuarto,14098230.0,6460,39139,1,18376,0,6,0,1254,65236
1132,Cordoba,Río Cuarto,SAMPACHO,14098240.0,588,0,0,29,1070,0,0,219,1906
1133,Cordoba,Río Cuarto,San Basilio,14098250.0,37,0,0,865,0,1,0,0,903
1134,Cordoba,Río Cuarto,Santa Catalina (Est. Holmberg),14098260.0,456,0,0,511,0,0,0,178,1145
1135,Cordoba,Río Cuarto,Vicuña Mackenna,14098290.0,2268,1472,0,71,0,1,0,0,3812
1136,Cordoba,Río Cuarto,VILLA EL CHACAY,14098300.0,0,0,0,0,4,0,0,0,4
1137,Cordoba,Río Cuarto,Washington,14098320.0,0,0,0,0,0,0,0,38,38
1138,Cordoba,Río Cuarto,Coronel Baigorria,14098090.0,0,0,0,0,0,0,0,74,74
1139,Cordoba,Río Primero,Cañada de Machado,14105020.0,0,0,0,0,0,0,0,11,11
1140,Cordoba,Río Primero,Esquina,14105090.0,0,0,0,56,0,1,0,0,57
1141,Cordoba,Río Primero,La Para,14105110.0,0,1167,0,4,0,1,0,154,1326
1142,Cordoba,Río Primero,La Puerta,14105130.0,0,0,0,1,0,0,0,100,101
1143,Cordoba,Río Primero,Montecristo,14105190.0,217,0,0,1331,0,2,0,185,1735
1144,Cordoba,Río Primero,OTROS,0.0,0,0,0,0,0,0,0,20,20
1145,Cordoba,Río Primero,Piquillín,14105210.0,158,0,0,0,0,0,0,0,158
1146,Cordoba,Río Primero,Río Primero,14105240.0,1206,0,0,703,0,0,0,187,2096
1147,Cordoba,Río Primero,Santa Rosa de Río Primero,14105260.0,363,0,0,806,0,0,0,339,1508
1148,Cordoba,Río Primero,Villa Fontana,14105270.0,0,0,0,170,0,0,0,231,401
1149,Cordoba,Río Primero,Diego de Rojas,14105060.0,0,0,0,1,0,0,0,0,1
1150,Cordoba,Río Primero,La Quinta,14105140.0,0,0,0,0,0,0,0,20,20
1151,Cordoba,Río Seco,Sebastián Elcano,14112110.0,0,0,0,2,0,0,0,0,2
1152,Cordoba,Río Seco,Villa de María,14112130.0,0,610,0,0,427,0,0,242,1279
1153,Cordoba,Río Seco,Cerro Colorado,14112010.0,0,0,0,0,0,0,0,60,60
1154,Cordoba,Río Seco,Rayo Cortado,14112080.0,0,0,0,0,0,0,0,57,57
1155,Cordoba,Río Segundo,Capilla del Carmen,14119030.0,0,138,0,0,0,0,0,15,153
1156,Cordoba,Río Segundo,Carrilobo,14119040.0,0,599,0,0,0,1,0,60,660
1157,Cordoba,Río Segundo,Colazo,14119050.0,0,0,0,2,0,1,0,0,3
1158,Cordoba,Río Segundo,Costasacate,14119070.0,126,0,0,153,0,0,0,12,291
1159,Cordoba,Río Segundo,Laguna Larga,14119090.0,748,0,0,1,0,0,0,704,1453
1160,Cordoba,Río Segundo,Las Junturas,14119100.0,62,0,0,514,0,1,0,0,577
1161,Cordoba,Río Segundo,Los Chañaritos,14119110.0,6,0,0,32,0,0,0,31,69
1162,Cordoba,Río Segundo,Luque,14119120.0,46,637,0,431,0,0,0,20,1134
1163,Cordoba,Río Segundo,Manfredi,14119130.0,76,0,0,4,0,0,0,0,80
1164,Cordoba,Río Segundo,Oncativo,14119150.0,2514,73,0,152,0,0,0,436,3175
1165,Cordoba,Río Segundo,Pilar,14119160.0,1951,0,0,206,377,2,0,1402,3938
1166,Cordoba,Río Segundo,Pozo del Molle,14119170.0,0,1892,0,0,0,0,0,0,1892
1167,Cordoba,Río Segundo,Rincón,14119180.0,0,126,0,0,0,0,0,17,143
1168,Cordoba,Río Segundo,Río Segundo,14119190.0,2416,0,0,509,580,0,0,1404,4909
1169,Cordoba,Río Segundo,Santiago Temple,14119200.0,95,653,0,0,0,1,0,81,830
1170,Cordoba,Río Segundo,Villa del Rosario,14119210.0,141,7257,0,0,0,0,0,71,7469
1171,Cordoba,Río Segundo,Calchín,14119010.0,0,894,0,0,0,0,0,28,922
1172,Cordoba,San Alberto,Arroyo Los Patos,14126020.0,0,40,0,20,0,0,0,5,65
1173,Cordoba,San Alberto,El Huayco,14126030.0,66,0,0,0,0,0,0,6,72
1174,Cordoba,San Alberto,La Cortadera,14126040.0,0,0,0,1,0,0,0,0,1
1175,Cordoba,San Alberto,Las Calles,14126050.0,0,0,0,12,0,0,0,47,59
1176,Cordoba,San Alberto,Las Rabonas,14126070.0,0,0,0,15,0,0,0,32,47
1177,Cordoba,San Alberto,Mina Clavero,14126090.0,1853,302,0,187,0,0,0,0,2342
1178,Cordoba,San Alberto,Nono,14126110.0,215,30,0,122,0,0,0,35,402
1179,Cordoba,San Alberto,San Huberto,14126130.0,0,0,0,3,0,0,0,27,30
1180,Cordoba,San Alberto,San Lorenzo,14126140.0,0,0,0,1,0,0,0,20,21
1181,Cordoba,San Alberto,San Pedro,14126160.0,0,0,0,6,0,0,0,403,409
1182,Cordoba,San Alberto,San Vicente,14126170.0,0,0,0,6,0,0,0,33,39
1183,Cordoba,San Alberto,Sauce Arriba,14126180.0,0,0,0,0,0,0,0,21,21
1184,Cordoba,San Alberto,Villa Cura Brochero,14126200.0,0,180,0,125,0,0,0,3,308
1185,Cordoba,San Alberto,Villa Sarmiento,14126210.0,1,0,0,0,0,0,0,423,424
1186,Cordoba,San Javier,Conlara,14133010.0,0,0,0,0,0,0,0,24,24
1187,Cordoba,San Javier,Cruz Caña,14133030.0,0,0,0,0,0,0,0,41,41
1188,Cordoba,San Javier,Dos Arroyos,14133040.0,0,0,0,0,0,0,0,5,5
1189,Cordoba,San Javier,El Pantanillo,14133050.0,0,0,0,0,0,0,0,4,4
1190,Cordoba,San Javier,La Paz,14133060.0,0,0,0,0,0,1,0,268,269
1191,Cordoba,San Javier,La Población,14133070.0,0,0,0,0,0,0,0,78,78
1192,Cordoba,San Javier,La Ramada,14133080.0,0,0,0,0,0,0,0,14,14
1193,Cordoba,San Javier,La Travesía,14133090.0,0,0,0,0,0,0,0,49,49
1194,Cordoba,San Javier,Las Chacras,14133095.0,0,0,0,2,0,0,0,0,2
1195,Cordoba,San Javier,Las Tapias,14133100.0,0,0,0,0,0,0,0,251,251
1196,Cordoba,San Javier,Loma Bola,14133105.0,0,0,0,0,0,0,0,20,20
1197,Cordoba,San Javier,Los Cerrillos,14133110.0,0,0,0,0,0,0,0,64,64
1198,Cordoba,San Javier,Los Hornillos,14133120.0,290,0,0,0,0,0,0,43,333
1199,Cordoba,San Javier,Los Molles,14133130.0,0,0,0,0,0,0,0,36,36
1200,Cordoba,San Javier,Los Romeros,14133040.0,0,0,0,0,0,0,0,9,9
1201,Cordoba,San Javier,Luyaba,14133150.0,0,0,0,0,0,0,0,124,124
1202,Cordoba,San Javier,Quebracho Ladeado,14133155.0,0,0,0,0,0,0,0,10,10
1203,Cordoba,San Javier,Quebrada de los Pozos,14133160.0,0,0,0,0,0,1,0,81,82
1204,Cordoba,San Javier,San Javier y Yacanto,14133170.0,0,0,0,0,0,0,0,280,280
1205,Cordoba,San Javier,San José,14133180.0,0,0,0,0,0,0,0,69,69
1206,Cordoba,San Javier,Villa de las Rosas,14133190.0,0,0,0,0,0,0,0,329,329
1207,Cordoba,San Javier,Villa Dolores,14133200.0,901,802,0,4892,0,0,0,2167,8762
1208,Cordoba,San Javier,Villa La Viña,14133210.0,0,0,0,0,0,0,0,6,6
1209,Cordoba,San Justo,Alicia,14140010.0,0,360,0,858,0,1,0,0,1219
1210,Cordoba,San Justo,Altos de Chipión,14140020.0,606,0,0,0,0,1,0,0,607
1211,Cordoba,San Justo,Arroyito,14140030.0,538,6608,0,2121,0,1,58,103,9429
1212,Cordoba,San Justo,Brinkmann,14140050.0,188,0,0,2547,0,0,0,0,2735
1213,Cordoba,San Justo,Colonia Anita,14140060.0,0,0,0,0,0,0,0,4,4
1214,Cordoba,San Justo,Colonia Las Pichanas,14140080.0,0,0,0,0,0,0,0,43,43
1215,Cordoba,San Justo,Colonia Marina,14140090.0,0,203,0,171,0,1,0,103,478
1216,Cordoba,San Justo,Colonia San Bartolomé,14140110.0,0,0,0,0,0,0,0,390,390
1217,Cordoba,San Justo,Devoto,14140160.0,611,0,0,2,1,0,0,0,614
1218,Cordoba,San Justo,El Arañado,14140170.0,0,479,0,0,0,1,0,66,546
1219,Cordoba,San Justo,El Fuertecito,14140190.0,0,0,0,0,0,0,0,9,9
1220,Cordoba,San Justo,El Tío,14140200.0,30,526,0,126,0,0,0,0,682
1221,Cordoba,San Justo,Estación Luxardo,14140210.0,0,0,0,0,0,0,0,36,36
1222,Cordoba,San Justo,Freyre,14140220.0,268,2230,0,0,0,0,0,63,2561
1223,Cordoba,San Justo,La Francia,14140230.0,620,0,0,495,0,0,0,119,1234
1224,Cordoba,San Justo,La Tordilla,14140250.0,435,0,0,0,0,0,0,45,480
1225,Cordoba,San Justo,Las Varillas,14140270.0,514,3948,0,2767,0,1,0,0,7230
1226,Cordoba,San Justo,Marull,14140280.0,0,0,0,485,0,1,0,235,721
1227,Cordoba,San Justo,Miramar,14140290.0,0,735,0,0,137,0,0,158,1030
1228,Cordoba,San Justo,Morteros,14140300.0,202,0,0,6554,0,0,0,0,6756
1229,Cordoba,San Justo,Plaza Luxardo,14140310.0,0,0,0,0,0,0,0,6,6
1230,Cordoba,San Justo,Plaza San Francisco,14140320.0,0,0,0,0,0,0,0,9,9
1231,Cordoba,San Justo,Porteña,14140330.0,804,0,0,1123,0,0,0,70,1997
1232,Cordoba,San Justo,Quebracho Herrado,14140340.0,0,0,0,0,0,0,0,18,18
1233,Cordoba,San Justo,Sacanta,14140350.0,0,923,0,257,0,1,0,120,1301
1234,Cordoba,San Justo,San Francisco,14140360.0,3271,16552,0,7,60,0,0,1222,21112
1235,Cordoba,San Justo,Saturnino María Laspiur,14140370.0,0,758,0,0,0,1,0,0,759
1236,Cordoba,San Justo,Tránsito,14140400.0,77,1025,0,0,0,0,0,118,1220
1237,Cordoba,San Justo,Villa Concepción del Tío,14140420.0,0,245,0,0,0,0,0,132,377
1238,Cordoba,San Justo,Villa San Esteban,14140440.0,0,0,0,0,0,0,0,28,28
1239,Cordoba,San Justo,Toro Pujio,14140390.0,77,0,0,0,0,0,0,0,77
1240,Cordoba,San Justo,Colonia Vignaud,14140150.0,94,0,0,102,0,0,0,0,196
1241,Cordoba,San Justo,Seeber,14140380.0,66,0,0,0,0,0,0,0,66
1242,Cordoba,San Justo,El Fortín,14140180.0,0,395,0,0,0,0,0,63,458
1243,Cordoba,San Justo,Las Varas,14140260.0,0,0,0,148,11,0,0,0,159
1244,Cordoba,San Justo,Villa del Tránsito,14140430.0,0,0,0,0,0,0,0,51,51
1245,Cordoba,San Justo,La Paquita,14140240.0,270,0,0,0,0,0,0,76,346
1246,Cordoba,Santa María,Alta Gracia,14147010.0,3452,1452,0,10895,0,0,0,327,16126
1247,Cordoba,Santa María,Anisacate,14147020.0,416,0,0,0,0,0,0,107,523
1248,Cordoba,Santa María,Despeñaderos,14147080.0,1287,0,0,236,0,0,0,158,1681
1249,Cordoba,Santa María,La Cumbrecita,14147280.0,0,0,0,0,0,0,0,2,2
1250,Cordoba,Santa María,La Paisanita,14147150.0,33,0,0,0,0,0,0,1,34
1251,Cordoba,Santa María,La Rancherita,14147170.0,0,0,0,0,0,0,0,1,1
1252,Cordoba,Santa María,La Serranita,14147180.0,0,0,0,0,0,0,0,1,1
1253,Cordoba,Santa María,Lozada,14147200.0,0,0,0,0,0,0,0,1,1
1254,Cordoba,Santa María,Malagueño,14147210.0,49,0,0,16,0,0,0,383,448
1255,Cordoba,Santa María,Monte Ralo,14147220.0,0,0,0,0,0,0,0,23,23
1256,Cordoba,Santa María,OTROS,0.0,0,0,0,0,0,0,0,602,602
1257,Cordoba,Santa María,Potrero de Garay,14147230.0,0,0,0,2,0,0,0,828,830
1258,Cordoba,Santa María,Rafael García,14147240.0,0,0,0,0,0,0,0,1,1
1259,Cordoba,Santa María,San Nicolás,14147260.0,7,0,0,0,0,0,0,0,7
1260,Cordoba,Santa María,Toledo,14147280.0,517,0,0,163,0,0,0,4,684
1261,Cordoba,Santa María,Valle de Anisacate,14147300.0,0,0,0,0,0,0,0,62,62
1262,Cordoba,Santa María,Villa Ciudad de América (Loteo Diego de Rojas),14147310.0,0,0,0,0,0,0,0,232,232
1263,Cordoba,Santa María,Villa del Prado,14147320.0,0,0,0,1,0,0,0,49,50
1264,Cordoba,Santa María,Villa La Bolsa,14147330.0,0,0,0,0,0,0,0,54,54
1265,Cordoba,Santa María,Villa Los Aromos,14147340.0,98,0,0,0,0,0,0,62,160
1266,Cordoba,Santa María,Villa Parque Santa Ana,14147350.0,268,0,0,0,0,0,0,0,268
1267,Cordoba,Santa María,Villa San Isidro - José de la Quintana,14147360.0,0,0,0,0,0,0,0,63,63
